frame,keypoint,distance_px,png_conf,jpeg_conf,png_xy,jpeg_xy
00000181,2,0.5350612538981878,0.8736667633056641,0.8909022808074951,"[953.0509355333115, 294.7299841245016]","[952.5319592158, 294.8601921399435]"
00000181,3,0.5120061278199243,1.0288323163986206,1.0499205589294434,"[997.091040717231, 313.9269526004791]","[996.599120457967, 314.0689551830292]"
00000181,4,1.7855899102445296,0.6392272710800171,0.6691622138023376,"[1017.4172431098091, 303.76385164260864]","[1019.1976646847195, 303.899610042572]"
00000181,5,2.174182942506388,0.7787946462631226,0.7790932059288025,"[1001.6079745822483, 379.4224921067555]","[1002.2487565146553, 377.3448805014292]"
00000181,6,1.7913176655423966,0.7146114110946655,0.7071269750595093,"[1019.6757100423176, 382.81019242604566]","[1021.4575191073948, 382.994516690572]"
00000181,7,1.835263718430219,0.7673207521438599,0.761025607585907,"[1026.4511108398438, 469.76116728782654]","[1024.8473007414077, 468.8689867655437]"
00000181,8,1.5312670240271233,0.7052945494651794,0.6983761787414551,"[1065.9742821587456, 476.53656792640686]","[1066.6546075608994, 477.9084046681721]"
00000181,9,0.5679924008033418,0.7907090187072754,0.7974518537521362,"[942.8878343370225, 434.7549306551616]","[942.3626143137615, 434.9711696306865]"
00000181,10,4.141064173949323,0.5008776187896729,0.5074485540390015,"[1036.6142120361328, 528.4813061555226]","[1033.8867184321084, 525.3653486569722]"
00000181,11,0.9484959577046791,0.6310862302780151,0.6278024315834045,"[1021.9341769748264, 587.2014450232189]","[1021.4575191073948, 586.3814194997151]"
00000181,12,1.0339412191464163,0.6098580360412598,0.6058269739151001,"[988.0571729871963, 590.589145342509]","[988.6896299786038, 589.7712012132008]"
00000181,13,0.5994365564331652,0.6448590755462646,0.633931040763855,"[1078.3958502875435, 741.906426270803]","[1077.9538796742756, 742.3113783200583]"
00000181,14,0.7138088613754552,0.6870715022087097,0.6881349086761475,"[934.9832000732422, 712.5463568369546]","[935.5830510457356, 712.9332701365151]"
00000181,15,0.8890947045772524,0.7418802976608276,0.7306947708129883,"[1173.251461452908, 869.5098049640656]","[1173.9976926379734, 869.9931561946869]"
00000181,16,1.900306217394496,0.7413150072097778,0.7392475605010986,"[985.7987060546875, 843.5374358495078]","[986.4297755559285, 841.7449752489724]"
00000181,17,0.5096931440753829,0.7443366050720215,0.767359733581543,"[985.7987060546875, 252.94834685325623]","[985.2998483445908, 253.05288434028625]"
00000181,18,0.6591779273154065,0.8433055877685547,0.8446813225746155,"[995.9618072509766, 356.8378233114878]","[996.599120457967, 357.0061902205149]"
00000181,19,1.0432617802057464,0.9513658285140991,0.952272355556488,"[1008.3833753797744, 587.2014450232189]","[1009.0283197826809, 586.3814194997151]"
00000181,20,1.6160401828613948,0.7919101715087891,0.7775322198867798,"[1147.279091729058, 931.617644151052]","[1145.749512354533, 932.1391542752585]"
00000181,21,0.8739295219779061,0.8161438703536987,0.8021211624145508,"[932.7247331407334, 885.3190731207528]","[933.3231966230605, 884.6822102864585]"
00000181,22,1.692479354563468,0.7736204862594604,0.7696391344070435,"[1165.3468271891275, 924.8422435124717]","[1164.9582749472725, 926.4895180861154]"
00000181,23,1.846518165233511,0.7851302027702332,0.7818719744682312,"[937.241667005751, 876.2852056026459]","[938.9728326797485, 875.6427923838296]"
00000181,24,1.7813926292041102,0.7954837083816528,0.7853803634643555,"[1202.611531575521, 862.7344043254852]","[1203.3758001327515, 864.3435200055442]"
00000181,25,5.466823780660637,0.6895991563796997,0.6679782271385193,"[1009.5126088460286, 862.7344043254852]","[1011.2881742053562, 857.5639565785727]"
